,flow,node,dec_count,dec_time_avg,dec_time_std
54,11,pop51,2,0.00020754337310791016,3.612041473388672e-05
55,11,pop10,1,0.00016236305236816406,0.0
56,12,pop42,2,0.00013971328735351562,4.076957702636719e-05
57,12,pop53,2,0.00017070770263671875,8.344650268554688e-06
58,12,pop51,3,0.00019439061482747397,3.738047162215409e-05
59,12,pop10,2,0.00023424625396728516,6.949901580810547e-05
60,13,pop47,2,0.00014960765838623047,3.039836883544922e-05
61,13,pop51,3,0.00016760826110839844,4.756435714545251e-06
62,13,pop46,2,0.00020170211791992188,3.0279159545898438e-05
63,13,pop45,1,0.00016808509826660156,0.0
64,14,pop47,2,0.0001341104507446289,4.589557647705078e-05
